content_id,device_id,start,end
18,1,2016-01-08T16:03:42,2016-01-08T16:04:15
21,1,2016-01-08T16:04:15,2016-01-08T16:04:36
44,1,2016-01-08T16:04:36,2016-01-08T16:04:53
11,1,2016-01-08T16:04:53,2016-01-08T16:05:15
23,1,2016-01-08T16:05:15,2016-01-08T16:05:49
45,1,2016-01-08T16:05:49,2016-01-08T16:06:05
28,1,2016-01-08T16:06:05,2016-01-08T16:06:30
92,1,2016-01-08T16:06:30,2016-01-08T16:07:13
79,1,2016-01-08T16:07:13,2016-01-08T16:07:37
95,1,2016-01-08T16:07:37,2016-01-08T16:08:11
2,1,2016-01-08T16:08:11,2016-01-08T16:08:45
25,1,2016-01-08T16:08:45,2016-01-08T16:09:27
54,1,2016-01-08T16:09:27,2016-01-08T16:10:03
53,1,2016-01-08T16:10:03,2016-01-08T16:10:26
98,1,2016-01-08T16:10:26,2016-01-08T16:10:48
27,1,2016-01-08T16:10:48,2016-01-08T16:11:21
11,1,2016-01-08T16:11:21,2016-01-08T16:11:43
64,1,2016-01-08T16:11:43,2016-01-08T16:11:58
86,1,2016-01-08T16:11:58,2016-01-08T16:12:24
66,1,2016-01-08T16:12:24,2016-01-08T16:12:51
93,1,2016-01-08T16:12:51,2016-01-08T16:13:07
37,1,2016-01-08T16:13:07,2016-01-08T16:13:36
99,1,2016-01-08T16:13:36,2016-01-08T16:13:55
42,1,2016-01-08T16:13:55,2016-01-08T16:14:30
58,1,2016-01-08T16:14:30,2016-01-08T16:15:15
69,1,2016-01-08T16:15:15,2016-01-08T16:15:49
65,1,2016-01-08T16:15:49,2016-01-08T16:16:23
78,1,2016-01-08T16:16:23,2016-01-08T16:16:50
86,1,2016-01-08T16:16:50,2016-01-08T16:17:16
67,1,2016-01-08T16:17:16,2016-01-08T16:17:54
48,1,2016-01-08T16:17:54,2016-01-08T16:18:25
71,1,2016-01-08T16:18:25,2016-01-08T16:18:40
18,1,2016-01-08T16:18:40,2016-01-08T16:19:13
71,1,2016-01-08T16:19:13,2016-01-08T16:19:28
50,1,2016-01-08T16:19:28,2016-01-08T16:19:55
89,1,2016-01-08T16:19:55,2016-01-08T16:20:31
76,1,2016-01-08T16:20:31,2016-01-08T16:21:11
62,1,2016-01-08T16:21:11,2016-01-08T16:21:35
77,1,2016-01-08T16:21:35,2016-01-08T16:22:04
61,1,2016-01-08T16:22:04,2016-01-08T16:22:31
46,1,2016-01-08T16:22:31,2016-01-08T16:22:53
22,1,2016-01-08T16:22:53,2016-01-08T16:23:30
97,1,2016-01-08T16:23:30,2016-01-08T16:24:09
69,1,2016-01-08T16:24:09,2016-01-08T16:24:43
80,1,2016-01-08T16:24:43,2016-01-08T16:25:01
23,1,2016-01-08T16:25:01,2016-01-08T16:25:35
17,1,2016-01-08T16:25:35,2016-01-08T16:26:08
9,1,2016-01-08T16:26:08,2016-01-08T16:26:41
95,1,2016-01-08T16:26:41,2016-01-08T16:27:15
56,1,2016-01-08T16:27:15,2016-01-08T16:28:00
46,1,2016-01-08T16:28:00,2016-01-08T16:28:22
74,1,2016-01-08T16:28:22,2016-01-08T16:29:03
4,1,2016-01-08T16:29:03,2016-01-08T16:29:42
98,1,2016-01-08T16:29:42,2016-01-08T16:30:04
58,1,2016-01-08T16:30:04,2016-01-08T16:30:49
77,1,2016-01-08T16:30:49,2016-01-08T16:31:18
79,1,2016-01-08T16:31:18,2016-01-08T16:31:42
10,1,2016-01-08T16:31:42,2016-01-08T16:32:03
8,1,2016-01-08T16:32:03,2016-01-08T16:32:36
81,1,2016-01-08T16:32:36,2016-01-08T16:32:58
14,1,2016-01-08T16:32:58,2016-01-08T16:33:23
4,1,2016-01-08T16:33:23,2016-01-08T16:34:02
59,1,2016-01-08T16:34:02,2016-01-08T16:34:30
94,1,2016-01-08T16:34:30,2016-01-08T16:35:02
73,1,2016-01-08T16:35:02,2016-01-08T16:35:36
46,1,2016-01-08T16:35:36,2016-01-08T16:35:58
24,1,2016-01-08T16:35:58,2016-01-08T16:36:37
28,1,2016-01-08T16:36:37,2016-01-08T16:37:02
97,1,2016-01-08T16:37:02,2016-01-08T16:37:41
21,1,2016-01-08T16:37:41,2016-01-08T16:38:02
31,1,2016-01-08T16:38:02,2016-01-08T16:38:26
66,1,2016-01-08T16:38:26,2016-01-08T16:38:53
25,1,2016-01-08T16:38:53,2016-01-08T16:39:35
23,1,2016-01-08T16:39:35,2016-01-08T16:40:09
61,1,2016-01-08T16:40:09,2016-01-08T16:40:36
43,1,2016-01-08T16:40:36,2016-01-08T16:41:05
64,1,2016-01-08T16:41:05,2016-01-08T16:41:20
85,1,2016-01-08T16:41:20,2016-01-08T16:41:40
24,1,2016-01-08T16:41:40,2016-01-08T16:42:19
34,1,2016-01-08T16:42:19,2016-01-08T16:42:55
83,1,2016-01-08T16:42:55,2016-01-08T16:43:27
96,1,2016-01-08T16:43:27,2016-01-08T16:43:48
62,1,2016-01-08T16:43:48,2016-01-08T16:44:12
77,1,2016-01-08T16:44:12,2016-01-08T16:44:41
86,1,2016-01-08T16:44:41,2016-01-08T16:45:07
51,1,2016-01-08T16:45:07,2016-01-08T16:45:49
48,1,2016-01-08T16:45:49,2016-01-08T16:46:20
96,1,2016-01-08T16:46:20,2016-01-08T16:46:41
15,1,2016-01-08T16:46:41,2016-01-08T16:47:18
37,1,2016-01-08T16:47:18,2016-01-08T16:47:47
63,1,2016-01-08T16:47:47,2016-01-08T16:48:05
18,1,2016-01-08T16:48:05,2016-01-08T16:48:38
77,1,2016-01-08T16:48:38,2016-01-08T16:49:07
62,1,2016-01-08T16:49:07,2016-01-08T16:49:31
96,1,2016-01-08T16:49:31,2016-01-08T16:49:52
2,1,2016-01-08T16:49:52,2016-01-08T16:50:26
100,1,2016-01-08T16:50:26,2016-01-08T16:51:11
82,1,2016-01-08T16:51:11,2016-01-08T16:51:46
99,1,2016-01-08T16:51:46,2016-01-08T16:52:05
67,1,2016-01-08T16:52:05,2016-01-08T16:52:43
8,1,2016-01-08T16:52:43,2016-01-08T16:53:16
95,1,2016-01-08T16:53:16,2016-01-08T16:53:50
97,1,2016-01-08T16:53:50,2016-01-08T16:54:29
46,1,2016-01-08T16:54:29,2016-01-08T16:54:51
46,1,2016-01-08T16:54:51,2016-01-08T16:55:13
24,1,2016-01-08T16:55:13,2016-01-08T16:55:52
38,1,2016-01-08T16:55:52,2016-01-08T16:56:15
83,1,2016-01-08T16:56:15,2016-01-08T16:56:47
39,1,2016-01-08T16:56:47,2016-01-08T16:57:13
63,1,2016-01-08T16:57:13,2016-01-08T16:57:31
15,1,2016-01-08T16:57:31,2016-01-08T16:58:08
97,1,2016-01-08T16:58:08,2016-01-08T16:58:47
68,1,2016-01-08T16:58:47,2016-01-08T16:59:16
16,1,2016-01-08T16:59:16,2016-01-08T16:59:54
61,1,2016-01-08T16:59:54,2016-01-08T17:00:21
38,1,2016-01-08T17:00:21,2016-01-08T17:00:44
84,1,2016-01-08T17:00:44,2016-01-08T17:01:22
55,1,2016-01-08T17:01:22,2016-01-08T17:02:00
58,1,2016-01-08T17:02:00,2016-01-08T17:02:45
21,1,2016-01-08T17:02:45,2016-01-08T17:03:06
57,1,2016-01-08T17:03:06,2016-01-08T17:03:44
89,1,2016-01-08T17:03:44,2016-01-08T17:04:20
20,1,2016-01-08T17:04:20,2016-01-08T17:04:54
72,1,2016-01-08T17:04:54,2016-01-08T17:05:30
20,1,2016-01-08T17:05:30,2016-01-08T17:06:04
85,1,2016-01-08T17:06:04,2016-01-08T17:06:24
61,1,2016-01-08T17:06:24,2016-01-08T17:06:51
51,1,2016-01-08T17:06:51,2016-01-08T17:07:33
33,1,2016-01-08T17:07:33,2016-01-08T17:08:03
77,1,2016-01-08T17:08:03,2016-01-08T17:08:32
39,1,2016-01-08T17:08:32,2016-01-08T17:08:58
54,1,2016-01-08T17:08:58,2016-01-08T17:09:34
75,1,2016-01-08T17:09:34,2016-01-08T17:09:57
5,1,2016-01-08T17:09:57,2016-01-08T17:10:15
41,1,2016-01-08T17:10:15,2016-01-08T17:10:50
72,1,2016-01-08T17:10:50,2016-01-08T17:11:26
89,1,2016-01-08T17:11:26,2016-01-08T17:12:02
77,1,2016-01-08T17:12:02,2016-01-08T17:12:31
22,1,2016-01-08T17:12:31,2016-01-08T17:13:08
50,1,2016-01-08T17:13:08,2016-01-08T17:13:35
23,1,2016-01-08T17:13:35,2016-01-08T17:14:09
57,1,2016-01-08T17:14:09,2016-01-08T17:14:47
26,1,2016-01-08T17:14:47,2016-01-08T17:15:10
65,1,2016-01-08T17:15:10,2016-01-08T17:15:44
22,1,2016-01-08T17:15:44,2016-01-08T17:16:21
19,1,2016-01-08T17:16:21,2016-01-08T17:17:06
42,1,2016-01-08T17:17:06,2016-01-08T17:17:41
47,1,2016-01-08T17:17:41,2016-01-08T17:18:03
19,1,2016-01-08T17:18:03,2016-01-08T17:18:48
54,1,2016-01-08T17:18:48,2016-01-08T17:19:24
93,1,2016-01-08T17:19:24,2016-01-08T17:19:40
57,1,2016-01-08T17:19:40,2016-01-08T17:20:18
33,1,2016-01-08T17:20:18,2016-01-08T17:20:48
75,1,2016-01-08T17:20:48,2016-01-08T17:21:11
19,1,2016-01-08T17:21:11,2016-01-08T17:21:56
53,1,2016-01-08T17:21:56,2016-01-08T17:22:19
98,1,2016-01-08T17:22:19,2016-01-08T17:22:41
37,1,2016-01-08T17:22:41,2016-01-08T17:23:10
22,1,2016-01-08T17:23:10,2016-01-08T17:23:47
54,1,2016-01-08T17:23:47,2016-01-08T17:24:23
54,1,2016-01-08T17:24:23,2016-01-08T17:24:59
42,1,2016-01-08T17:24:59,2016-01-08T17:25:34
45,1,2016-01-08T17:25:34,2016-01-08T17:25:50
38,1,2016-01-08T17:25:50,2016-01-08T17:26:13
94,1,2016-01-08T17:26:13,2016-01-08T17:26:45
29,1,2016-01-08T17:26:45,2016-01-08T17:27:24
98,1,2016-01-08T17:27:24,2016-01-08T17:27:46
73,1,2016-01-08T17:27:46,2016-01-08T17:28:20
50,1,2016-01-08T17:28:20,2016-01-08T17:28:47
93,1,2016-01-08T17:28:47,2016-01-08T17:29:03
14,1,2016-01-08T17:29:03,2016-01-08T17:29:28
39,1,2016-01-08T17:29:28,2016-01-08T17:29:54
8,1,2016-01-08T17:29:54,2016-01-08T17:30:27
15,1,2016-01-08T17:30:27,2016-01-08T17:31:04
25,1,2016-01-08T17:31:04,2016-01-08T17:31:46
77,1,2016-01-08T17:31:46,2016-01-08T17:32:15
78,1,2016-01-08T17:32:15,2016-01-08T17:32:42
35,1,2016-01-08T17:32:42,2016-01-08T17:33:05
27,1,2016-01-08T17:33:05,2016-01-08T17:33:38
32,1,2016-01-08T17:33:38,2016-01-08T17:33:54
65,1,2016-01-08T17:33:54,2016-01-08T17:34:28
96,1,2016-01-08T17:34:28,2016-01-08T17:34:49
84,1,2016-01-08T17:34:49,2016-01-08T17:35:27
3,1,2016-01-08T17:35:27,2016-01-08T17:36:04
66,1,2016-01-08T17:36:04,2016-01-08T17:36:31
46,1,2016-01-08T17:36:31,2016-01-08T17:36:53
48,1,2016-01-08T17:36:53,2016-01-08T17:37:24
43,1,2016-01-08T17:37:24,2016-01-08T17:37:53
71,1,2016-01-08T17:37:53,2016-01-08T17:38:08
96,1,2016-01-08T17:38:08,2016-01-08T17:38:29
84,1,2016-01-08T17:38:29,2016-01-08T17:39:07
96,1,2016-01-08T17:39:07,2016-01-08T17:39:28
17,1,2016-01-08T17:39:28,2016-01-08T17:40:01
23,1,2016-01-08T17:40:01,2016-01-08T17:40:35
63,1,2016-01-08T17:40:35,2016-01-08T17:40:53
50,1,2016-01-08T17:40:53,2016-01-08T17:41:20
71,1,2016-01-08T17:41:20,2016-01-08T17:41:35
52,1,2016-01-08T17:41:35,2016-01-08T17:41:52
87,1,2016-01-08T17:41:52,2016-01-08T17:42:20
24,1,2016-01-08T17:42:20,2016-01-08T17:42:59
71,1,2016-01-08T17:42:59,2016-01-08T17:43:14
43,1,2016-01-08T17:43:14,2016-01-08T17:43:43
24,1,2016-01-08T17:43:43,2016-01-08T17:44:22
72,1,2016-01-08T17:44:22,2016-01-08T17:44:58
93,1,2016-01-08T17:44:58,2016-01-08T17:45:14
47,1,2016-01-08T17:45:14,2016-01-08T17:45:36
20,1,2016-01-08T17:45:36,2016-01-08T17:46:10
39,1,2016-01-08T17:46:10,2016-01-08T17:46:36
12,1,2016-01-08T17:46:36,2016-01-08T17:47:21
43,1,2016-01-08T17:47:21,2016-01-08T17:47:50
95,1,2016-01-08T17:47:50,2016-01-08T17:48:24
1,1,2016-01-08T17:48:24,2016-01-08T17:49:04
38,1,2016-01-08T17:49:04,2016-01-08T17:49:27
8,1,2016-01-08T17:49:27,2016-01-08T17:50:00
77,1,2016-01-08T17:50:00,2016-01-08T17:50:29
18,1,2016-01-08T17:50:29,2016-01-08T17:51:02
58,1,2016-01-08T17:51:02,2016-01-08T17:51:47
21,1,2016-01-08T17:51:47,2016-01-08T17:52:08
1,1,2016-01-08T17:52:08,2016-01-08T17:52:48
86,1,2016-01-08T17:52:48,2016-01-08T17:53:14
60,1,2016-01-08T17:53:14,2016-01-08T17:53:37
55,1,2016-01-08T17:53:37,2016-01-08T17:54:15
56,1,2016-01-08T17:54:15,2016-01-08T17:55:00
72,1,2016-01-08T17:55:00,2016-01-08T17:55:36
35,1,2016-01-08T17:55:36,2016-01-08T17:55:59
73,1,2016-01-08T17:55:59,2016-01-08T17:56:33
77,1,2016-01-08T17:56:33,2016-01-08T17:57:02
72,1,2016-01-08T17:57:02,2016-01-08T17:57:38
1,1,2016-01-08T17:57:38,2016-01-08T17:58:18
8,1,2016-01-08T17:58:18,2016-01-08T17:58:51
52,1,2016-01-08T17:58:51,2016-01-08T17:59:08
41,1,2016-01-08T17:59:08,2016-01-08T17:59:43
80,1,2016-01-08T17:59:43,2016-01-08T18:00:01
43,1,2016-01-08T18:00:01,2016-01-08T18:00:30
47,1,2016-01-08T18:00:30,2016-01-08T18:00:52
98,1,2016-01-08T18:00:52,2016-01-08T18:01:14
45,1,2016-01-08T18:01:14,2016-01-08T18:01:30
79,1,2016-01-08T18:01:30,2016-01-08T18:01:54
18,1,2016-01-08T18:01:54,2016-01-08T18:02:27
54,1,2016-01-08T18:02:27,2016-01-08T18:03:03
12,1,2016-01-08T18:03:03,2016-01-08T18:03:48
58,1,2016-01-08T18:03:48,2016-01-08T18:04:33
96,1,2016-01-08T18:04:33,2016-01-08T18:04:54
60,1,2016-01-08T18:04:54,2016-01-08T18:05:17
30,1,2016-01-08T18:05:17,2016-01-08T18:05:49
59,1,2016-01-08T18:05:49,2016-01-08T18:06:17
88,1,2016-01-08T18:06:17,2016-01-08T18:06:36
44,1,2016-01-08T18:06:36,2016-01-08T18:06:53
68,1,2016-01-08T18:06:53,2016-01-08T18:07:22
97,1,2016-01-08T18:07:22,2016-01-08T18:08:01
28,1,2016-01-08T18:08:01,2016-01-08T18:08:26
45,1,2016-01-08T18:08:26,2016-01-08T18:08:42
92,1,2016-01-08T18:08:42,2016-01-08T18:09:25
14,1,2016-01-08T18:09:25,2016-01-08T18:09:50
42,1,2016-01-08T18:09:50,2016-01-08T18:10:25
89,1,2016-01-08T18:10:25,2016-01-08T18:11:01
59,1,2016-01-08T18:11:01,2016-01-08T18:11:29
74,1,2016-01-08T18:11:29,2016-01-08T18:12:10
12,1,2016-01-08T18:12:10,2016-01-08T18:12:55
23,1,2016-01-08T18:12:55,2016-01-08T18:13:29
47,1,2016-01-08T18:13:29,2016-01-08T18:13:51
89,1,2016-01-08T18:13:51,2016-01-08T18:14:27
19,1,2016-01-08T18:14:27,2016-01-08T18:15:12
33,1,2016-01-08T18:15:12,2016-01-08T18:15:42
11,1,2016-01-08T18:15:42,2016-01-08T18:16:04
54,1,2016-01-08T18:16:04,2016-01-08T18:16:40
54,1,2016-01-08T18:16:40,2016-01-08T18:17:16
4,1,2016-01-08T18:17:16,2016-01-08T18:17:55
21,1,2016-01-08T18:17:55,2016-01-08T18:18:16
2,1,2016-01-08T18:18:16,2016-01-08T18:18:50
32,1,2016-01-08T18:18:50,2016-01-08T18:19:06
79,1,2016-01-08T18:19:06,2016-01-08T18:19:30
89,1,2016-01-08T18:19:30,2016-01-08T18:20:06
86,1,2016-01-08T18:20:06,2016-01-08T18:20:32
34,1,2016-01-08T18:20:32,2016-01-08T18:21:08
99,1,2016-01-08T18:21:08,2016-01-08T18:21:27
63,1,2016-01-08T18:21:27,2016-01-08T18:21:45
33,1,2016-01-08T18:21:45,2016-01-08T18:22:15
59,1,2016-01-08T18:22:15,2016-01-08T18:22:43
78,1,2016-01-08T18:22:43,2016-01-08T18:23:10
11,1,2016-01-08T18:23:10,2016-01-08T18:23:32
61,1,2016-01-08T18:23:32,2016-01-08T18:23:59
44,1,2016-01-08T18:23:59,2016-01-08T18:24:16
39,1,2016-01-08T18:24:16,2016-01-08T18:24:42
3,1,2016-01-08T18:24:42,2016-01-08T18:25:19
1,1,2016-01-08T18:25:19,2016-01-08T18:25:59
21,1,2016-01-08T18:25:59,2016-01-08T18:26:20
18,1,2016-01-08T18:26:20,2016-01-08T18:26:53
54,1,2016-01-08T18:26:53,2016-01-08T18:27:29
54,1,2016-01-08T18:27:29,2016-01-08T18:28:05
32,1,2016-01-08T18:28:05,2016-01-08T18:28:21
44,1,2016-01-08T18:28:21,2016-01-08T18:28:38
72,1,2016-01-08T18:28:38,2016-01-08T18:29:14
58,1,2016-01-08T18:29:14,2016-01-08T18:29:59
51,1,2016-01-08T18:29:59,2016-01-08T18:30:41
47,1,2016-01-08T18:30:41,2016-01-08T18:31:03
82,1,2016-01-08T18:31:03,2016-01-08T18:31:38
33,1,2016-01-08T18:31:38,2016-01-08T18:32:08
91,1,2016-01-08T18:32:08,2016-01-08T18:32:35
84,1,2016-01-08T18:32:35,2016-01-08T18:33:13
41,1,2016-01-08T18:33:13,2016-01-08T18:33:48
1,1,2016-01-08T18:33:48,2016-01-08T18:34:28
67,1,2016-01-08T18:34:28,2016-01-08T18:35:06
30,1,2016-01-08T18:35:06,2016-01-08T18:35:38
73,1,2016-01-08T18:35:38,2016-01-08T18:36:12
69,1,2016-01-08T18:36:12,2016-01-08T18:36:46
44,1,2016-01-08T18:36:46,2016-01-08T18:37:03
26,1,2016-01-08T18:37:03,2016-01-08T18:37:26
65,1,2016-01-08T18:37:26,2016-01-08T18:38:00
85,1,2016-01-08T18:38:00,2016-01-08T18:38:20
40,1,2016-01-08T18:38:20,2016-01-08T18:38:57
27,1,2016-01-08T18:38:57,2016-01-08T18:39:30
17,1,2016-01-08T18:39:30,2016-01-08T18:40:03
8,1,2016-01-08T18:40:03,2016-01-08T18:40:36
100,1,2016-01-08T18:40:36,2016-01-08T18:41:21
94,1,2016-01-08T18:41:21,2016-01-08T18:41:53
50,1,2016-01-08T18:41:53,2016-01-08T18:42:20
18,1,2016-01-08T18:42:20,2016-01-08T18:42:53
8,1,2016-01-08T18:42:53,2016-01-08T18:43:26
4,1,2016-01-08T18:43:26,2016-01-08T18:44:05
17,1,2016-01-08T18:44:05,2016-01-08T18:44:38
17,1,2016-01-08T18:44:38,2016-01-08T18:45:11
52,1,2016-01-08T18:45:11,2016-01-08T18:45:28
26,1,2016-01-08T18:45:28,2016-01-08T18:45:51
64,1,2016-01-08T18:45:51,2016-01-08T18:46:06
53,1,2016-01-08T18:46:06,2016-01-08T18:46:29
43,1,2016-01-08T18:46:29,2016-01-08T18:46:58
21,1,2016-01-08T18:46:58,2016-01-08T18:47:19
25,1,2016-01-08T18:47:19,2016-01-08T18:48:01
71,1,2016-01-08T18:48:01,2016-01-08T18:48:16
1,1,2016-01-08T18:48:16,2016-01-08T18:48:56
8,1,2016-01-08T18:48:56,2016-01-08T18:49:29
55,1,2016-01-08T18:49:29,2016-01-08T18:50:07
64,1,2016-01-08T18:50:07,2016-01-08T18:50:22
21,1,2016-01-08T18:50:22,2016-01-08T18:50:43
46,1,2016-01-08T18:50:43,2016-01-08T18:51:05
84,1,2016-01-08T18:51:05,2016-01-08T18:51:43
39,1,2016-01-08T18:51:43,2016-01-08T18:52:09
34,1,2016-01-08T18:52:09,2016-01-08T18:52:45
46,1,2016-01-08T18:52:45,2016-01-08T18:53:07
54,1,2016-01-08T18:53:07,2016-01-08T18:53:43
55,1,2016-01-08T18:53:43,2016-01-08T18:54:21
46,1,2016-01-08T18:54:21,2016-01-08T18:54:43
64,1,2016-01-08T18:54:43,2016-01-08T18:54:58
36,1,2016-01-08T18:54:58,2016-01-08T18:55:24
28,1,2016-01-08T18:55:24,2016-01-08T18:55:49
65,1,2016-01-08T18:55:49,2016-01-08T18:56:23
30,1,2016-01-08T18:56:23,2016-01-08T18:56:55
36,1,2016-01-08T18:56:55,2016-01-08T18:57:21
55,1,2016-01-08T18:57:21,2016-01-08T18:57:59
99,1,2016-01-08T18:57:59,2016-01-08T18:58:18
96,1,2016-01-08T18:58:18,2016-01-08T18:58:39
31,1,2016-01-08T18:58:39,2016-01-08T18:59:03
20,1,2016-01-08T18:59:03,2016-01-08T18:59:37
65,1,2016-01-08T18:59:37,2016-01-08T19:00:11
61,1,2016-01-08T19:00:11,2016-01-08T19:00:38
31,1,2016-01-08T19:00:38,2016-01-08T19:01:02
69,1,2016-01-08T19:01:02,2016-01-08T19:01:36
21,1,2016-01-08T19:01:36,2016-01-08T19:01:57
84,1,2016-01-08T19:01:57,2016-01-08T19:02:35
95,1,2016-01-08T19:02:35,2016-01-08T19:03:09
14,1,2016-01-08T19:03:09,2016-01-08T19:03:34
19,1,2016-01-08T19:03:34,2016-01-08T19:04:19
87,1,2016-01-08T19:04:19,2016-01-08T19:04:47
56,1,2016-01-08T19:04:47,2016-01-08T19:05:32
43,1,2016-01-08T19:05:32,2016-01-08T19:06:01
24,1,2016-01-08T19:06:01,2016-01-08T19:06:40
10,1,2016-01-08T19:06:40,2016-01-08T19:07:01
71,1,2016-01-08T19:07:01,2016-01-08T19:07:16
59,1,2016-01-08T19:07:16,2016-01-08T19:07:44
48,1,2016-01-08T19:07:44,2016-01-08T19:08:15
68,1,2016-01-08T19:08:15,2016-01-08T19:08:44
3,1,2016-01-08T19:08:44,2016-01-08T19:09:21
8,1,2016-01-08T19:09:21,2016-01-08T19:09:54
25,1,2016-01-08T19:09:54,2016-01-08T19:10:36
84,1,2016-01-08T19:10:36,2016-01-08T19:11:14
2,1,2016-01-08T19:11:14,2016-01-08T19:11:48
58,1,2016-01-08T19:11:48,2016-01-08T19:12:33
85,1,2016-01-08T19:12:33,2016-01-08T19:12:53
100,1,2016-01-08T19:12:53,2016-01-08T19:13:38
69,1,2016-01-08T19:13:38,2016-01-08T19:14:12
3,1,2016-01-08T19:14:12,2016-01-08T19:14:49
89,1,2016-01-08T19:14:49,2016-01-08T19:15:25
43,1,2016-01-08T19:15:25,2016-01-08T19:15:54
97,1,2016-01-08T19:15:54,2016-01-08T19:16:33
68,1,2016-01-08T19:16:33,2016-01-08T19:17:02
51,1,2016-01-08T19:17:02,2016-01-08T19:17:44
47,1,2016-01-08T19:17:44,2016-01-08T19:18:06
7,1,2016-01-08T19:18:06,2016-01-08T19:18:34
7,1,2016-01-08T19:18:34,2016-01-08T19:19:02
56,1,2016-01-08T19:19:02,2016-01-08T19:19:47
42,1,2016-01-08T19:19:47,2016-01-08T19:20:22
31,1,2016-01-08T19:20:22,2016-01-08T19:20:46
11,1,2016-01-08T19:20:46,2016-01-08T19:21:08
44,1,2016-01-08T19:21:08,2016-01-08T19:21:25
49,1,2016-01-08T19:21:25,2016-01-08T19:22:03
58,1,2016-01-08T19:22:03,2016-01-08T19:22:48
83,1,2016-01-08T19:22:48,2016-01-08T19:23:20
49,1,2016-01-08T19:23:20,2016-01-08T19:23:58
2,1,2016-01-08T19:23:58,2016-01-08T19:24:32
89,1,2016-01-08T19:24:32,2016-01-08T19:25:08
92,1,2016-01-08T19:25:08,2016-01-08T19:25:51
35,1,2016-01-08T19:25:51,2016-01-08T19:26:14
39,1,2016-01-08T19:26:14,2016-01-08T19:26:40
64,1,2016-01-08T19:26:40,2016-01-08T19:26:55
90,1,2016-01-08T19:26:55,2016-01-08T19:27:31
41,1,2016-01-08T19:27:31,2016-01-08T19:28:06
14,1,2016-01-08T19:28:06,2016-01-08T19:28:31
2,1,2016-01-08T19:28:31,2016-01-08T19:29:05
12,1,2016-01-08T19:29:05,2016-01-08T19:29:50
93,1,2016-01-08T19:29:50,2016-01-08T19:30:06
18,1,2016-01-08T19:30:06,2016-01-08T19:30:39
80,1,2016-01-08T19:30:39,2016-01-08T19:30:57
73,1,2016-01-08T19:30:57,2016-01-08T19:31:31
31,1,2016-01-08T19:31:31,2016-01-08T19:31:55
78,1,2016-01-08T19:31:55,2016-01-08T19:32:22
9,1,2016-01-08T19:32:22,2016-01-08T19:32:55
74,1,2016-01-08T19:32:55,2016-01-08T19:33:36
81,1,2016-01-08T19:33:36,2016-01-08T19:33:58
100,1,2016-01-08T19:33:58,2016-01-08T19:34:43
59,1,2016-01-08T19:34:43,2016-01-08T19:35:11
11,1,2016-01-08T19:35:11,2016-01-08T19:35:33
29,1,2016-01-08T19:35:33,2016-01-08T19:36:12
54,1,2016-01-08T19:36:12,2016-01-08T19:36:48
8,1,2016-01-08T19:36:48,2016-01-08T19:37:21
55,1,2016-01-08T19:37:21,2016-01-08T19:37:59
72,1,2016-01-08T19:37:59,2016-01-08T19:38:35
81,1,2016-01-08T19:38:35,2016-01-08T19:38:57
94,1,2016-01-08T19:38:57,2016-01-08T19:39:29
26,1,2016-01-08T19:39:29,2016-01-08T19:39:52
37,1,2016-01-08T19:39:52,2016-01-08T19:40:21
72,1,2016-01-08T19:40:21,2016-01-08T19:40:57
35,1,2016-01-08T19:40:57,2016-01-08T19:41:20
96,1,2016-01-08T19:41:20,2016-01-08T19:41:41
94,1,2016-01-08T19:41:41,2016-01-08T19:42:13
86,1,2016-01-08T19:42:13,2016-01-08T19:42:39
55,1,2016-01-08T19:42:39,2016-01-08T19:43:17
8,1,2016-01-08T19:43:17,2016-01-08T19:43:50
18,1,2016-01-08T19:43:50,2016-01-08T19:44:23
14,1,2016-01-08T19:44:23,2016-01-08T19:44:48
70,1,2016-01-08T19:44:48,2016-01-08T19:45:06
30,1,2016-01-08T19:45:06,2016-01-08T19:45:38
18,1,2016-01-08T19:45:38,2016-01-08T19:46:11
71,1,2016-01-08T19:46:11,2016-01-08T19:46:26
29,1,2016-01-08T19:46:26,2016-01-08T19:47:05
82,1,2016-01-08T19:47:05,2016-01-08T19:47:40
97,1,2016-01-08T19:47:40,2016-01-08T19:48:19
72,1,2016-01-08T19:48:19,2016-01-08T19:48:55
13,1,2016-01-08T19:48:55,2016-01-08T19:49:34
1,1,2016-01-08T19:49:34,2016-01-08T19:50:14
90,1,2016-01-08T19:50:14,2016-01-08T19:50:50
12,1,2016-01-08T19:50:50,2016-01-08T19:51:35
88,1,2016-01-08T19:51:35,2016-01-08T19:51:54
75,1,2016-01-08T19:51:54,2016-01-08T19:52:17
24,1,2016-01-08T19:52:17,2016-01-08T19:52:56
26,1,2016-01-08T19:52:56,2016-01-08T19:53:19
18,1,2016-01-08T19:53:19,2016-01-08T19:53:52
33,1,2016-01-08T19:53:52,2016-01-08T19:54:22
38,1,2016-01-08T19:54:22,2016-01-08T19:54:45
8,1,2016-01-08T19:54:45,2016-01-08T19:55:18
97,1,2016-01-08T19:55:18,2016-01-08T19:55:57
78,1,2016-01-08T19:55:57,2016-01-08T19:56:24
27,1,2016-01-08T19:56:24,2016-01-08T19:56:57
17,1,2016-01-08T19:56:57,2016-01-08T19:57:30
33,1,2016-01-08T19:57:30,2016-01-08T19:58:00
54,1,2016-01-08T19:58:00,2016-01-08T19:58:36
